"id_salarié","Contrat","Durée hebdo","Salaire base mensuel","%variable_moyen","Augmentation","Promotion","Sexe","Date de naissance","Ancienneté_an","Distance domicile/Travail","Service","Work_accident"
"574974051db20b43112d93620125c9cbb897ad99","CDI",35,9635.3833,19,1,0,"H","1975",6.4,68,"RH","Oui"
"a67d8236d59b947f14928cf9bebe02259f57966b","CDI",24,3853.2,9,1,1,"F","1965",24.8,44,"Compta Finances","Oui"
"416dd83918c58d7b149f4e74f9e334bc2a987f4e","CDI",35,4013.1,12,0,1,"F","1980",8.1,59,"Compta Finances","Non"
"de6681e7d5941a2d8222af749f95342b0bf761af","CDI",35,6973.6333,31,0,1,"H","1965",19.1,50,"Consultant","Oui"
"4dd885c26caf344c116745f6b444c67e40a6e198","CDI",35,2024.75,4,1,0,"H","1971",14.2,4,"Consultant","Oui"
"77d45ee7f6846c0a125a735e8997ed1e15a9cadd","CDI",35,6398.8167,11,1,0,"H","1968",7,29,"Consultant","Non"
"b08e0d2160ef29b85f7edb9edbed27d946e4feb2","CDI",35,4000.9667,40,1,1,"H","1975",24.2,62,"Consultant","Oui"
"10fd7797227c6cb9144a44918135a192686876d8","CDI",35,6043.9167,3,1,1,"H","1973",16.9,65,"Consultant","Oui"
"76b5bd44844bf0f65ce4356546df4c093c094a31","CDI",35,2918.0667,39,1,1,"H","1969",21.2,44,"Consultant","Non"
"f10b8eb8592abe99b4982cfb656f94121fc84181","CDI",35,6031.7833,39,1,0,"H","1971",19.2,35,"Commercial","Oui"
"8deb47f983562cf461a1aeba239f849137583b79","CDI",35,2561.65,13,0,0,"H","1981",17.4,41,"Consultant","Oui"
"4c6ab102cdc636e8de9ebe23886dee5da03e8e59","CDI",24,2507.44,18,1,1,"F","1969",16.2,47,"RH","Oui"
"c1853da88f315435db7ef160ae68ff2bfa7acfb5","CDI",35,2675.4,20,1,0,"H","1963",3.4,42,"Consultant","Oui"
"42cd093d516852f9934cac623e17d10f62ccbdb7","CDI",35,7601.5333,19,1,1,"F","1974",12.5,53,"Compta Finances","Non"
"c503fa01356f273cfb52a43419b61e8b9805e6f7","CDI",35,6494.3667,1,0,0,"H","1977",6,12,"R&D","Oui"
"5300602e940fbc1ea58b8c79dfcde4750840e5a7","CDI",35,3012.1,19,1,1,"F","1962",16.2,19,"RH","Non"
"087635bdb960884bafa03bd67e83bd9f19c947e4","CDI",35,6127.3333,0,1,0,"F","1967",14.3,65,"Compta Finances","Non"
"c0238699215ed21269e56439d151974936bd2328","CDI",35,2834.65,15,1,0,"H","1955",6.2,61,"Consultant","Non"
"53252d09d90a045c3c1c35bb454b506eb2aa3acb","CDI",35,6212.2667,5,1,0,"F","1971",4.6,51,"Commercial","Oui"
"b2312c0da1c050ddc0f4b34909b7e0d13ae43824","CDI",35,6838.65,5,0,0,"F","1985",3,6,"Commercial","Non"
"db1aef64eed26932a556f6d2ac480b5381868862","CDI",35,5739.0667,6,1,1,"F","1963",24.7,30,"Consultant","Non"
"6f98a145540461f45a90e80ee95fd99254fcc84c","CDI",35,5949.8833,17,1,0,"H","1984",16.2,69,"Commercial","Oui"
"ecf1d258f0c1ec66e91eb590ad8a2a1937996599","CDI",35,8696.5667,34,1,0,"H","1957",13.1,19,"Marketing","Oui"
"0c4d2f167f5f2633546087388fc819bb7fe57861","CDI",35,9497.3667,17,1,1,"F","1970",13.8,63,"Commercial","Oui"
"f5ed1c1834f66d2435f16a5f3bef0d50e72565dd","CDI",35,5749.6833,17,0,0,"H","1963",13.8,51,"Commercial","Non"
"96a9fb0b0b507943393e78e19875caa3c6761bae","CDI",35,7889.7,27,0,1,"F","1983",16.5,47,"Compta Finances","Non"
"17147a1f27047e78df5b5c01d80f7a6f36854d4e","CDI",35,3436.7667,27,1,1,"H","1980",10.3,11,"Compta Finances","Oui"
"09594914d4b95abb221bc3fe402140a0150fe54c","CDI",24,5724.16,15,1,1,"H","1981",18.6,49,"Compta Finances","Non"
"902cccf60a5b63f26a91a10df241a003940ed0c0","CDI",35,8746.6167,19,0,1,"F","1980",5.2,5,"RH","Non"
"b51dfe5500059f5b0dd65ba69f7e987954b78136","CDI",35,7148.05,21,1,1,"F","1981",7.9,27,"RH","Oui"
"951a1118253f18326f28fc4c135f6ddb6c5c807d","CDD",35,2226.4667,2,,,"F","1984",1.1,14,"Consultant","Non"
"0fcacb76d41140c27c7efdec0fb7d3aacf64498b","CDI",28,7358.8667,31,1,1,"H","1987",9.9,48,"Marketing","Non"
"0b3965bf55d7df3ff12dcde7f06dd45515e124f5","CDI",24,3060.72,6,0,1,"F","1966",19.5,30,"RH","Non"
"a88770f66c2529abc2e69a48837966643bf2f29b","CDI",35,3459.5167,30,0,0,"F","1961",10.3,38,"Consultant","Oui"
"d28ee0411805eff94f0d5fb50e3209126fbd8b9e","CDI",35,9162.1833,17,1,1,"F","1964",9.1,46,"Consultant","Non"
"d46d229e3a23556033f18930a364fc549928fd5c","CDD",35,1920.1,17,,,"F","1985",1.1,31,"Compta Finances","Non"
"82d5059d65f47341762b4eda7404768881e7cb77","CDI",35,7753.2,21,1,0,"H","1973",15.2,62,"Compta Finances","Non"
"05655a03cd19898e87c7de04f9253e29e1e5c614","CDI",28,2813.72,8,1,1,"H","1962",13.3,17,"Consultant","Non"
"ca9af0ea1e39a9983f15133c687682041498eb1f","CDI",35,7184.45,37,1,1,"H","1974",24.1,28,"Marketing","Non"
"99893f76301d38dbfa4a2a8f0f32d931fb00302d","CDI",35,2604.1167,32,1,0,"H","1956",20.5,61,"Compta Finances","Oui"
"4def7a00c764aeb9de1858cd0c27737a6b4a84e5","CDI",35,5293.1667,39,0,1,"F","1955",18.6,16,"RH","Non"
"e0e6293316a6eb460654ed9608c04b42d02fcd24","CDI",35,6163.7333,16,1,1,"F","1968",23.9,70,"Commercial","Oui"
"247def54da0057de5e35910ea498bc51cf159860","CDI",24,4117.36,8,1,1,"F","1956",6.7,7,"RH","Non"
"b80f7fff806760b24476555f9626a9606cb07fad","CDI",35,9426.0833,24,1,0,"F","1965",23.8,40,"Consultant","Non"
"3e556573fbf32d5ee1075811b025ee0fea0bc6eb","CDI",35,5092.9667,11,1,1,"F","1974",23.1,49,"Commercial","Oui"
"bbb3039f6e948f30306123328bb214589c402bec","CDI",35,8126.3,36,1,0,"F","1970",18.2,23,"Commercial","Oui"
"366fcd656b4aafdcea811cdb363837ef11e7e574","CDI",35,9782.5,38,0,1,"F","1973",6.3,23,"Consultant","Non"
"138b4a17bb7f04d00c089292ab1bad518d50e54d","CDI",35,1590.9833,30,1,0,"H","1971",14.9,36,"Commercial","Non"
"bdc683c0d008bb4db76934b62982b9f288819dfa","CDI",35,7637.9333,21,1,0,"F","1966",8.6,34,"RH","Oui"
"e501ded14334bc15092e5756bbc861a3eb629043","CDI",35,7304.2667,17,1,0,"F","1979",7.9,59,"Consultant","Non"
"7d696df6c894924934d38b415f3bd3fdf0afe73b","CDI",35,8328.0167,14,1,0,"F","1981",10.2,59,"Compta Finances","Non"
"61e7af940bbe51d31ad0df8069a1b909eab09e5e","CDI",32,8860.8,19,1,1,"F","1973",11.9,65,"RH","Non"
"1898f41b5a8afae57e5d958fec23ce8680922fb2","CDI",24,4974.32,32,0,1,"F","1957",11.8,31,"Commercial","Oui"
"16e7b5240f76b24a125337ea094adb0259dae6dc","CDI",35,6583.85,13,1,1,"F","1958",12.6,59,"Marketing","Non"
